date,bank,tipo,buy,sell
2026-01-10,Banco Caribe,,62.6,64.1
2026-01-10,BDI,,62.3,64.3
2026-01-10,Vimenca,,,
2026-01-10,BLH,,,
2026-01-10,Banesco,,62.2,64.3
2026-01-10,Ademi,,62.65,64.3
2026-01-10,Quezada,,63.1,64.1
2026-01-10,Lafise,,62.15,64.3
2026-01-10,Promerica,,62.1,64.3
2026-01-11,Scotiabank,Dólar (US) Canales Digitales*,61.85,64.3
2026-01-11,Scotiabank,Dólar (US) Sucursales,61.85,64.3
2026-01-11,Banreservas,,62.15,64.14999999999999
2026-01-11,Banco Caribe,,62.6,64.1
2026-01-11,BDI,,62.3,64.3
2026-01-11,Vimenca,,,
2026-01-11,BLH,,,
2026-01-11,Banesco,,62.2,64.3
2026-01-11,Ademi,,62.65,64.3
2026-01-11,Quezada,,63.1,64.1
2026-01-11,Lafise,,62.15,64.3
2026-01-11,Promerica,,62.1,64.3
2026-01-12,Scotiabank,Dólar (US) Canales Digitales*,61.85,64.3
2026-01-12,Scotiabank,Dólar (US) Sucursales,61.85,64.3
2026-01-12,Banreservas,,62.15,64.14999999999999
2026-01-12,Banco Caribe,,62.6,64.1
2026-01-12,BDI,,62.3,64.3
2026-01-12,Vimenca,,,
2026-01-12,BLH,,,
2026-01-12,Banesco,,62.2,64.3
2026-01-12,Ademi,,62.65,64.3
2026-01-12,Quezada,,63.1,64.1
2026-01-12,Lafise,,62.15,64.3
2026-01-12,Promerica,,62.1,64.3
2026-01-13,Scotiabank,Dólar (US) Canales Digitales*,61.85,64.3
2026-01-13,Scotiabank,Dólar (US) Sucursales,61.85,64.3
2026-01-13,Banreservas,,62.15,64.14999999999999
2026-01-13,Banco Caribe,,62.6,64.1
2026-01-13,BDI,,62.3,64.3
2026-01-13,Vimenca,,,
2026-01-13,BLH,,,
2026-01-13,Banesco,,62.2,64.3
2026-01-13,Ademi,,62.65,64.3
2026-01-13,Quezada,,63.2,64.1
2026-01-13,Lafise,,62.15,64.3
2026-01-13,Promerica,,62.1,64.3
2026-01-14,Scotiabank,Dólar (US) Canales Digitales*,61.85,64.3
2026-01-14,Scotiabank,Dólar (US) Sucursales,61.85,64.3
2026-01-14,Banreservas,,62.15,64.14999999999999
2026-01-14,Banco Caribe,,62.6,64.1
2026-01-14,BDI,,62.3,64.3
2026-01-14,Vimenca,,,
2026-01-14,BLH,,,
2026-01-14,Banesco,,62.2,64.3
2026-01-14,Ademi,,62.65,64.3
2026-01-14,Quezada,,63.1,64.1
2026-01-14,Lafise,,62.15,64.3
2026-01-14,Promerica,,62.1,64.3
2026-01-15,Scotiabank,Dólar (US) Canales Digitales*,61.75,64.2
2026-01-15,Scotiabank,Dólar (US) Sucursales,61.75,64.2
2026-01-15,Banreservas,,62.15,64.14999999999999
2026-01-15,Banco Caribe,,62.6,64.1
2026-01-15,BDI,,62.3,64.3
2026-01-15,Vimenca,,,
2026-01-15,BLH,,,
2026-01-15,Banesco,,62.2,64.3
2026-01-15,Ademi,,62.65,64.3
2026-01-15,Quezada,,62.8,63.9
2026-01-15,Lafise,,62.15,64.3
2026-01-15,Promerica,,62.1,64.3
2026-01-16,Scotiabank,Dólar (US) Canales Digitales*,61.7,64.2
2026-01-16,Scotiabank,Dólar (US) Sucursales,61.7,64.2
2026-01-16,Banreservas,,62.15,64.14999999999999
2026-01-16,Banco Caribe,,62.6,64.1
2026-01-16,BDI,,62.3,64.3
2026-01-16,Vimenca,,,
2026-01-16,BLH,,,
2026-01-16,Ademi,,62.449999999999996,64.2
2026-01-16,Quezada,,62.5,63.75
2026-01-17,Scotiabank,Dólar (US) Canales Digitales*,61.65,64.15
2026-01-17,Scotiabank,Dólar (US) Sucursales,61.65,64.15
2026-01-17,Banreservas,,61.849999999999994,63.849999999999994
2026-01-17,Banco Caribe,,62,64.1
2026-01-17,BDI,,62.2,64.2
2026-01-17,Vimenca,,,
2026-01-17,BLH,,,
2026-01-17,Banesco,,61.65,64.14999999999999
2026-01-17,Ademi,,62.15,64
2026-01-17,Quezada,,62,63.75
2026-01-17,Lafise,,62.05,64.2
2026-01-17,Promerica,,62.1,64.3
2026-01-18,Scotiabank,Dólar (US) Canales Digitales*,61.65,64.15
2026-01-18,Scotiabank,Dólar (US) Sucursales,61.65,64.15
2026-01-18,Banreservas,,61.849999999999994,63.849999999999994
2026-01-18,Banco Caribe,,62,64.1
2026-01-18,BDI,,62.2,64.2
2026-01-18,Vimenca,,,
2026-01-18,BLH,,,
2026-01-18,Banesco,,61.65,64.14999999999999
2026-01-18,Ademi,,62.15,64
2026-01-18,Quezada,,62,63.75
2026-01-18,Lafise,,62.05,64.2
2026-01-18,Promerica,,62.1,64.3
2026-01-19,Scotiabank,Dólar (US) Canales Digitales*,61.65,64.15
2026-01-19,Scotiabank,Dólar (US) Sucursales,61.65,64.15
2026-01-19,Banreservas,,61.849999999999994,63.849999999999994
2026-01-19,Banco Caribe,,62,64.1
2026-01-19,BDI,,62.1,64.1
2026-01-19,Vimenca,,,
2026-01-19,BLH,,,
2026-01-19,Banesco,,61.65,64.14999999999999
2026-01-19,Ademi,,61.9,64
2026-01-19,Quezada,,62.1,63.75
2026-01-19,Lafise,,62.05,64.2
2026-01-19,Promerica,,62.1,64.3
2026-01-20,Scotiabank,Dólar (US) Canales Digitales*,61.65,64.15
2026-01-20,Scotiabank,Dólar (US) Sucursales,61.65,64.15
2026-01-20,Banreservas,,61.75,63.75
2026-01-20,Banco Caribe,,62,64.1
2026-01-20,BDI,,62.1,64.1
2026-01-20,Vimenca,,,
2026-01-20,Banesco,,61.65,64.14999999999999
2026-01-20,Ademi,,61.9,64
2026-01-20,Quezada,,62.1,63.7
2026-01-20,Lafise,,62.05,64.2
2026-01-20,Promerica,,62,64.2
2026-01-21,Scotiabank,Dólar (US) Canales Digitales*,61.65,64.15
2026-01-21,Scotiabank,Dólar (US) Sucursales,61.65,64.15
2026-01-21,Banreservas,,61.75,63.75
2026-01-21,Banco Caribe,,62,64
2026-01-21,BDI,,62.1,64.1
2026-01-21,Vimenca,,,
2026-01-21,BLH,,,
2026-01-21,Banesco,,61.65,64.14999999999999
2026-01-21,Ademi,,61.9,64
2026-01-21,Quezada,,62.1,63.7
2026-01-21,Lafise,,62.05,64.2
2026-01-21,Promerica,,62,64.2
2026-01-22,Scotiabank,Dólar (US) Canales Digitales*,61.65,64.15
2026-01-22,Scotiabank,Dólar (US) Sucursales,61.65,64.15
2026-01-22,Banreservas,,61.75,63.75
2026-01-22,Banco Caribe,,62,64
2026-01-22,BDI,,62.1,64.1
2026-01-22,Vimenca,,,
2026-01-22,BLH,,,
2026-01-22,Banesco,,61.65,64.14999999999999
2026-01-22,Ademi,,61.9,64
2026-01-22,Quezada,,62.25,63.7
2026-01-22,Lafise,,62.05,64.2
2026-01-22,Promerica,,62,64.2
2026-01-23,Scotiabank,Dólar (US) Canales Digitales*,61.65,64.15
2026-01-23,Scotiabank,Dólar (US) Sucursales,61.65,64.15
2026-01-23,Banreservas,,61.75,63.75
2026-01-23,Banco Caribe,,62,64
2026-01-23,BDI,,62.2,64.1
2026-01-23,Vimenca,,,
2026-01-23,BLH,,,
2026-01-23,Banesco,,61.65,64
2026-01-23,Ademi,,61.9,64
2026-01-23,Quezada,,62.3,63.7
2026-01-23,Lafise,,61.85,64
2026-01-23,Promerica,,62,64.2
2026-01-24,Scotiabank,Dólar (US) Canales Digitales*,61.55,64.15
2026-01-24,Scotiabank,Dólar (US) Sucursales,61.55,64.15
2026-01-24,Banreservas,,61.75,63.75
2026-01-24,Banco Caribe,,62.25,63.7
2026-01-24,BDI,,62.2,64.1
2026-01-24,Vimenca,,,
2026-01-24,BLH,,,
2026-01-24,Banesco,,61.65,64
2026-01-24,Ademi,,61.9,64
2026-01-24,Quezada,,62.3,63.7
2026-01-24,Lafise,,61.85,64
2026-01-24,Promerica,,62,64.2
2026-01-25,Scotiabank,Dólar (US) Canales Digitales*,61.55,64.15
2026-01-25,Scotiabank,Dólar (US) Sucursales,61.55,64.15
2026-01-25,Banreservas,,61.75,63.75
2026-01-25,Banco Caribe,,62.25,63.7
2026-01-25,BDI,,62.2,64.1
2026-01-25,BLH,,,
2026-01-25,Ademi,,61.9,64
2026-01-25,Quezada,,62.3,63.7
2026-01-26,Scotiabank,Dólar (US) Canales Digitales*,61.55,64.15
2026-01-26,Scotiabank,Dólar (US) Sucursales,61.55,64.15
2026-01-26,Banreservas,,61.75,63.75
2026-01-26,Banco Caribe,,62.25,63.7
2026-01-26,BDI,,62.2,64.1
2026-01-26,Vimenca,,,
2026-01-26,BLH,,,
2026-01-26,Banesco,,61.65,64
2026-01-26,Ademi,,61.9,64
2026-01-26,Quezada,,62.3,63.7
2026-01-26,Lafise,,61.85,64
2026-01-26,Promerica,,62,64.2
2026-01-27,Scotiabank,Dólar (US) Canales Digitales*,61.55,64.15
2026-01-27,Scotiabank,Dólar (US) Sucursales,61.55,64.15
2026-01-27,Banreservas,,61.75,63.75
2026-01-27,Banco Caribe,,62.25,63.7
2026-01-27,BDI,,62.2,64.1
2026-01-27,Vimenca,,,
2026-01-27,BLH,,,
2026-01-27,Banesco,,61.65,64
2026-01-27,Ademi,,61.9,64
2026-01-27,Quezada,,62.3,63.7
2026-01-27,Lafise,,61.85,64
2026-01-27,Promerica,,62,64.2
2026-01-28,Scotiabank,Dólar (US) Canales Digitales*,61.55,64.15
2026-01-28,Scotiabank,Dólar (US) Sucursales,61.55,64.15
2026-01-28,Banreservas,,61.75,63.75
2026-01-28,Banco Caribe,,62.25,63.7
2026-01-28,BDI,,62.2,64.1
2026-01-28,Vimenca,,,
2026-01-28,BLH,,,
2026-01-28,Banesco,,61.65,64
2026-01-28,Ademi,,62.1,64
2026-01-28,Quezada,,62.3,63.7
2026-01-28,Lafise,,61.85,64
2026-01-28,Promerica,,62,64.2
2026-01-29,Scotiabank,Dólar (US) Canales Digitales*,61.55,64.15
2026-01-29,Scotiabank,Dólar (US) Sucursales,61.55,64.15
2026-01-29,Banreservas,,61.75,63.75
2026-01-29,Banco Caribe,,62.25,63.7
2026-01-29,BDI,,62.3,64.1
2026-01-29,Vimenca,,,
2026-01-29,BLH,,,
2026-01-29,Banesco,,61.65,64
2026-01-29,Ademi,,62.1,64
2026-01-29,Quezada,,62.55,63.7
2026-01-29,Lafise,,61.85,64
2026-01-29,Promerica,,62,64.2
2026-01-30,Scotiabank,Dólar (US) Canales Digitales*,61.55,64.15
2026-01-30,Scotiabank,Dólar (US) Sucursales,61.55,64.15
2026-01-30,BLH,,,
2026-01-30,Ademi,,62.1,64
2026-01-30,Quezada,,62.6,63.7
2026-01-31,Scotiabank,Dólar (US) Canales Digitales*,61.55,64.15
2026-01-31,Scotiabank,Dólar (US) Sucursales,61.55,64.15
2026-01-31,Banreservas,,62,64
2026-01-31,Banco Caribe,,62.25,63.7
2026-01-31,BDI,,62.4,64.1
2026-01-31,Vimenca,,,
2026-01-31,BLH,,,
2026-01-31,Banesco,,61.65,64
2026-01-31,Ademi,,62.1,64
2026-01-31,Quezada,,62.8,63.7
2026-01-31,Lafise,,61.85,64
2026-01-31,Promerica,,62,64.2
2026-02-01,Scotiabank,Dólar (US) Canales Digitales*,61.55,64.15
2026-02-01,Scotiabank,Dólar (US) Sucursales,61.55,64.15
2026-02-01,Banreservas,,62,64
2026-02-01,Banco Caribe,,62.25,63.7
2026-02-01,BDI,,62.4,64.1
2026-02-01,Vimenca,,,
2026-02-01,BLH,,,
2026-02-01,Banesco,,61.65,64
2026-02-01,Ademi,,62.1,64
2026-02-01,Quezada,,62.8,63.7
2026-02-01,Lafise,,61.85,64
2026-02-01,Promerica,,62,64.2
2026-02-02,Scotiabank,Dólar (US) Canales Digitales*,61.55,64.15
2026-02-02,Scotiabank,Dólar (US) Sucursales,61.55,64.15
2026-02-02,Banreservas,,62,64
2026-02-02,Banco Caribe,,62.25,64
2026-02-02,BDI,,62.4,64.1
2026-02-02,Vimenca,,,
2026-02-02,BLH,,,
2026-02-02,Banesco,,61.65,64
2026-02-02,Ademi,,62.1,64
2026-02-02,Quezada,,62.8,63.7
2026-02-02,Lafise,,61.85,64
2026-02-02,Promerica,,62,64.2
2026-02-03,Scotiabank,Dólar (US) Canales Digitales*,61.55,64.15
2026-02-03,Scotiabank,Dólar (US) Sucursales,61.55,64.15
2026-02-03,Banreservas,,62,64
2026-02-03,Banco Caribe,,62.25,64
2026-02-03,BDI,,62.4,64.1
2026-02-03,Vimenca,,,
2026-02-03,BLH,,,
2026-02-03,Banesco,,61.65,64
2026-02-03,Ademi,,62.1,64
2026-02-03,Quezada,,62.849999999999994,63.7
2026-02-03,Lafise,,61.85,64
2026-02-03,Promerica,,62,64.2
2026-02-04,Scotiabank,Dólar (US) Canales Digitales*,61.6,64.2
2026-02-04,Scotiabank,Dólar (US) Sucursales,61.6,64.2
2026-02-04,Banreservas,,62,64
2026-02-04,Banco Caribe,,62.25,64
2026-02-04,BDI,,62.4,64.1
2026-02-04,Vimenca,,,
2026-02-04,BLH,,,
2026-02-04,Banesco,,61.65,64
2026-02-04,Ademi,,62.1,64
2026-02-04,Quezada,,62.849999999999994,63.7
2026-02-04,Lafise,,62.3,64.2
2026-02-04,Promerica,,62,64.2
2026-02-05,Scotiabank,Dólar (US) Canales Digitales*,61.6,64.25
2026-02-05,Scotiabank,Dólar (US) Sucursales,61.6,64.25
2026-02-05,Banreservas,,62,64
2026-02-05,Banco Caribe,,62.25,64
2026-02-05,BDI,,62,64.1
2026-02-05,Vimenca,,,
2026-02-05,BLH,,,
2026-02-05,Banesco,,61.65,64
2026-02-05,Ademi,,62.1,64
2026-02-05,Quezada,,62.6,63.7
2026-02-05,Lafise,,62.05,64.2
2026-02-05,Promerica,,62,64.2
2026-02-06,Scotiabank,Dólar (US) Canales Digitales*,61.6,64.25
2026-02-06,Scotiabank,Dólar (US) Sucursales,61.6,64.25
2026-02-06,Banreservas,,61.75,63.75
2026-02-06,Banco Caribe,,62.25,63.8
2026-02-06,BDI,,62,64
2026-02-06,Vimenca,,,
2026-02-06,BLH,,,
2026-02-06,Banesco,,61.65,64
2026-02-06,Ademi,,62.1,64
2026-02-06,Quezada,,62.5,63.5
2026-02-06,Lafise,,62.05,64.2
2026-02-06,Promerica,,62,64.2
2026-02-07,Scotiabank,Dólar (US) Canales Digitales*,61.3,63.95
2026-02-07,Scotiabank,Dólar (US) Sucursales,61.3,63.95
2026-02-07,Banreservas,,61.75,63.75
2026-02-07,Banco Caribe,,62.25,63.8
2026-02-07,BDI,,62,64
2026-02-07,Vimenca,,,
2026-02-07,BLH,,,
2026-02-07,Banesco,,61.65,64
2026-02-07,Ademi,,62.1,64
2026-02-07,Quezada,,62.5,63.5
2026-02-07,Lafise,,62.05,64.2
2026-02-07,Promerica,,62,64.2
2026-02-08,Scotiabank,Dólar (US) Canales Digitales*,61.3,63.95
2026-02-08,Scotiabank,Dólar (US) Sucursales,61.3,63.95
2026-02-08,Banreservas,,61.75,63.75
2026-02-08,Banco Caribe,,62.25,63.8
2026-02-08,BDI,,62,64
2026-02-08,Vimenca,,,
2026-02-08,BLH,,,
2026-02-08,Banesco,,61.65,64
2026-02-08,Ademi,,62.1,64
2026-02-08,Quezada,,62.5,63.5
2026-02-08,Lafise,,62.05,64.2
2026-02-08,Promerica,,62,64.2
2026-02-09,Scotiabank,Dólar (US) Canales Digitales*,61.3,63.95
2026-02-09,Scotiabank,Dólar (US) Sucursales,61.3,63.95
2026-02-09,Banreservas,,61.75,63.75
2026-02-09,Banco Caribe,,62.25,63.8
2026-02-09,BDI,,62,64
2026-02-09,Vimenca,,,
2026-02-09,BLH,,,
2026-02-09,Banesco,,61.65,64
2026-02-09,Ademi,,62.1,64
2026-02-09,Quezada,,62.5,63.5
2026-02-09,Lafise,,62.05,64.2
2026-02-09,Promerica,,62,64.2
2026-02-10,Scotiabank,Dólar (US) Canales Digitales*,61.3,63.95
2026-02-10,Scotiabank,Dólar (US) Sucursales,61.3,63.95
2026-02-10,Banreservas,,61.5,63.5
2026-02-10,Banco Caribe,,62,63.5
2026-02-10,BDI,,62,64
2026-02-10,Vimenca,,,
2026-02-10,BLH,,,
2026-02-10,Banesco,,61.65,64
2026-02-10,Ademi,,62,63.8
2026-02-10,Quezada,,62.4,63.4
2026-02-10,Lafise,,61.85,64
2026-02-10,Promerica,,62,64.2
2026-02-11,Scotiabank,Dólar (US) Canales Digitales*,61.2,63.85
2026-02-11,Scotiabank,Dólar (US) Sucursales,61.2,63.85
2026-02-11,Banreservas,,61.5,63.5
2026-02-11,Banco Caribe,,62,63.5
2026-02-11,BDI,,62,64
2026-02-11,Vimenca,,,
2026-02-11,BLH,,,
2026-02-11,Banesco,,61.65,64
2026-02-11,Ademi,,61.8,63.5
2026-02-11,Quezada,,62.1,63.1
2026-02-11,Lafise,,61.85,64
2026-02-11,Promerica,,61.75,64
2026-02-12,Scotiabank,Dólar (US) Canales Digitales*,61.2,63.85
2026-02-12,Scotiabank,Dólar (US) Sucursales,61.2,63.85
2026-02-12,Banreservas,,61,63
2026-02-12,Banco Caribe,,62,63.5
2026-02-12,BDI,,61.75,63.75
2026-02-12,Vimenca,,,
2026-02-12,BLH,,,
2026-02-12,Banesco,,61.65,63.8
2026-02-12,Ademi,,61.2,63.2
2026-02-12,Quezada,,62,63.1
2026-02-12,Lafise,,61.65,63.8
2026-02-12,Promerica,,61.75,64
2026-02-13,Scotiabank,Dólar (US) Canales Digitales*,60.8,63.5
2026-02-13,Scotiabank,Dólar (US) Sucursales,60.8,63.5
2026-02-13,Banreservas,,61,63
2026-02-13,Banco Caribe,,61.65,63.25
2026-02-13,BDI,,61.25,63.5
2026-02-13,Vimenca,,,
2026-02-13,BLH,,,
2026-02-13,Banesco,,61.1,63.5
2026-02-13,Ademi,,61.2,63.2
2026-02-13,Quezada,,61.5,63.1
2026-02-13,Lafise,,61.25,63.4
2026-02-13,Promerica,,61.25,63.5
2026-02-14,Scotiabank,Dólar (US) Canales Digitales*,60.6,63.3
2026-02-14,Scotiabank,Dólar (US) Sucursales,60.6,63.3
2026-02-14,Banreservas,,60.849999999999994,62.849999999999994
2026-02-14,Banco Caribe,,61,63.25
2026-02-14,BDI,,60.849999999999994,63
2026-02-14,Vimenca,,,
2026-02-14,BLH,,,
2026-02-14,Banesco,,60.75,63.5
2026-02-14,Ademi,,60.5,62.5
2026-02-14,Quezada,,61,62.5
2026-02-14,Lafise,,60.85,63
2026-02-14,Promerica,,60.75,63
2026-02-15,Scotiabank,Dólar (US) Canales Digitales*,60.6,63.3
2026-02-15,Scotiabank,Dólar (US) Sucursales,60.6,63.3
2026-02-15,Banreservas,,60.849999999999994,62.849999999999994
2026-02-15,Banco Caribe,,61,63.25
2026-02-15,BDI,,60.849999999999994,63
2026-02-15,Vimenca,,,
2026-02-15,BLH,,,
2026-02-15,Ademi,,60.5,62.5
2026-02-15,Quezada,,61,62.5
2026-02-16,Scotiabank,Dólar (US) Canales Digitales*,60.6,63.3
2026-02-16,Scotiabank,Dólar (US) Sucursales,60.6,63.3
2026-02-16,Banreservas,,60.849999999999994,62.849999999999994
2026-02-16,Banco Caribe,,61,63.25
2026-02-16,BDI,,60.849999999999994,63
2026-02-16,Vimenca,,,
2026-02-16,BLH,,,
2026-02-16,Banesco,,60.75,63.5
2026-02-16,Ademi,,60.5,62.5
2026-02-16,Quezada,,61,62.5
2026-02-16,Lafise,,60.85,63
2026-02-16,Promerica,,60.75,63
2026-02-17,Scotiabank,Dólar (US) Canales Digitales*,60.6,63.3
2026-02-17,Scotiabank,Dólar (US) Sucursales,60.6,63.3
2026-02-17,Banreservas,,60.849999999999994,62.849999999999994
2026-02-17,Banco Caribe,,61,63
2026-02-17,BDI,,60.75,62.849999999999994
2026-02-17,Vimenca,,,
2026-02-17,BLH,,,
2026-02-17,Banesco,,60.75,63.5
2026-02-17,Ademi,,60.5,62.5
2026-02-17,Quezada,,61.1,62.5
2026-02-17,Lafise,,60.85,63
2026-02-17,Promerica,,60.75,63
2026-02-18,Scotiabank,Dólar (US) Canales Digitales*,60.4,63.1
2026-02-18,Scotiabank,Dólar (US) Sucursales,60.4,63.1
2026-02-18,Banreservas,,60.849999999999994,62.849999999999994
2026-02-18,Banco Caribe,,61,63
2026-02-18,BDI,,60.75,62.849999999999994
2026-02-18,Vimenca,,,
2026-02-18,BLH,,,
2026-02-18,Banesco,,60.5,63
2026-02-18,Ademi,,60.5,62.5
2026-02-18,Quezada,,61,62.5
2026-02-18,Lafise,,60.85,63
2026-02-18,Promerica,,0,0
2026-02-19,Scotiabank,Dólar (US) Canales Digitales*,60.15,62.95
2026-02-19,Scotiabank,Dólar (US) Sucursales,60.15,62.95
2026-02-19,Banreservas,,60.849999999999994,62.849999999999994
2026-02-19,Banco Caribe,,61,63
2026-02-19,BDI,,60.6,62.5
2026-02-19,Vimenca,,,
2026-02-19,BLH,,,
2026-02-19,Banesco,,60.5,63
2026-02-19,Ademi,,60.5,62.5
2026-02-19,Quezada,,61.1,62.3
2026-02-19,Lafise,,60.85,63
2026-02-19,Promerica,,0,0
2026-02-20,Scotiabank,Dólar (US) Canales Digitales*,60.15,62.95
2026-02-20,Scotiabank,Dólar (US) Sucursales,60.15,62.95
2026-02-20,Banreservas,,60.5,62.5
2026-02-20,Banco Caribe,,60.5,62.8
2026-02-20,BDI,,60.5,62.5
2026-02-20,Vimenca,,,
2026-02-20,BLH,,,
2026-02-20,Banesco,,60.4,62.8
2026-02-20,Ademi,,60.5,62.5
2026-02-20,Quezada,,60.6,61.949999999999996
2026-02-20,Lafise,,60.35,62.5
2026-02-20,Promerica,,60.75,63
2026-02-20,Banco Popular,,59.6,62.8
2026-02-21,Scotiabank,Dólar (US) Canales Digitales*,59.85,62.65
2026-02-21,Scotiabank,Dólar (US) Sucursales,59.85,62.65
2026-02-21,Banreservas,,60.5,62.5
2026-02-21,Banco Popular,,59.55,62.8
2026-02-21,BHD,,60.2,62.7
2026-02-21,Banco Caribe,,60.2,62.6
2026-02-21,BDI,,60.2,62.25
2026-02-21,Vimenca,,60,62.5
2026-02-21,BLH,,60,62.4
2026-02-21,Banesco,,60.4,62.8
2026-02-21,Ademi,,60.5,62.5
2026-02-21,Quezada,,60.5,61.949999999999996
2026-02-21,Lafise,,60.35,62.5
2026-02-21,Promerica,,60.349999999999994,62.6
2026-02-22,Scotiabank,Dólar (US) Canales Digitales*,59.85,62.65
2026-02-22,Scotiabank,Dólar (US) Sucursales,59.85,62.65
2026-02-22,Banreservas,,60.5,62.5
2026-02-22,Banco Popular,,59.55,62.8
2026-02-22,BHD,,60.2,62.7
2026-02-22,Banco Caribe,,60.2,62.6
2026-02-22,BDI,,60.2,62.25
2026-02-22,Vimenca,,60,62.5
2026-02-22,BLH,,60,62.4
2026-02-22,Banesco,,60.4,62.8
2026-02-22,Ademi,,60.5,62.5
2026-02-22,Quezada,,60.5,61.949999999999996
2026-02-22,Lafise,,60.35,62.5
2026-02-22,Promerica,,60.349999999999994,62.6
2026-02-23,Scotiabank,Dólar (US) Canales Digitales*,59.85,62.65
2026-02-23,Scotiabank,Dólar (US) Sucursales,59.85,62.65
2026-02-23,Banreservas,,60.5,62.5
2026-02-23,Banco Popular,,59.7,62.7
2026-02-23,BHD,,60.2,62.7
2026-02-23,Banco Caribe,,60.2,62.6
2026-02-23,BDI,,60.2,62.25
2026-02-23,Vimenca,,60,62.5
2026-02-23,BLH,,60,62.4
2026-02-23,Banesco,,60.25,62.5
2026-02-23,Ademi,,60.5,62.5
2026-02-23,Quezada,,60.5,61.949999999999996
2026-02-23,Lafise,,60.35,62.5
2026-02-23,Promerica,,60.349999999999994,62.6
2026-02-24,Scotiabank,Dólar (US) Canales Digitales*,59.6,62.4
2026-02-24,Scotiabank,Dólar (US) Sucursales,59.6,62.4
2026-02-24,Banreservas,,60,62
2026-02-24,Banco Popular,,59.5,62.5
2026-02-24,BHD,,59.8,62.5
2026-02-24,Banco Caribe,,60,62
2026-02-24,BDI,,59.8,62
2026-02-24,Vimenca,,60,62
2026-02-24,BLH,,60,62.4
2026-02-24,Banesco,,59.949999999999996,62.449999999999996
2026-02-24,Ademi,,60.25,62
2026-02-24,Quezada,,60.2,61.5
2026-02-24,Lafise,,59.85,62
2026-02-24,Promerica,,60,62.25
2026-02-25,Scotiabank,Dólar (US) Canales Digitales*,59.4,62.2
2026-02-25,Scotiabank,Dólar (US) Sucursales,59.4,62.2
2026-02-25,Banreservas,,60,62
2026-02-25,Banco Popular,,59.5,62.5
2026-02-25,BHD,,59.5,62.2
2026-02-25,Banco Caribe,,60,62
2026-02-25,BDI,,59.8,62
2026-02-25,Vimenca,,59.8,62
2026-02-25,BLH,,59.6,61.9
2026-02-25,Banesco,,59.6,62
2026-02-25,Ademi,,59.849999999999994,62
2026-02-25,Quezada,,60,61.3
2026-02-25,Lafise,,59.85,62
2026-02-25,Promerica,,59.75,62.25
2026-02-26,Scotiabank,Dólar (US) Canales Digitales*,58.6,61.4
2026-02-26,Scotiabank,Dólar (US) Sucursales,58.6,61.4
2026-02-26,Banreservas,,59.5,61.5
2026-02-26,Banco Popular,,59,62.25
2026-02-26,BHD,,59.1,61.8
2026-02-26,Banco Caribe,,59.5,61.5
2026-02-26,BDI,,59.2,61.5
2026-02-26,Vimenca,,59,61.5
2026-02-26,BLH,,59,61.5
2026-02-26,Banesco,,59.1,61.8
2026-02-26,Ademi,,59.4,61.4
2026-02-26,Quezada,,59.5,60.949999999999996
2026-02-26,Lafise,,59.2,61.2
2026-02-26,Promerica,,59,61.5
2026-02-27,Scotiabank,Dólar (US) Canales Digitales*,58.1,61.1
2026-02-27,Scotiabank,Dólar (US) Sucursales,58.1,61.1
2026-02-27,Banreservas,,59,61
2026-02-27,Banco Popular,,58.65,61.8
2026-02-27,BHD,,58.8,61.5
2026-02-27,Banco Caribe,,59.2,61.2
2026-02-27,BDI,,59.1,61.25
2026-02-27,Vimenca,,58.8,61.5
2026-02-27,BLH,,58.6,61
2026-02-27,Banesco,,58.8,61.349999999999994
2026-02-27,Ademi,,59.2,61.1
2026-02-27,Quezada,,59,60.5
2026-02-27,Lafise,,58.7,60.99
2026-02-27,Promerica,,59,61.5
2026-02-28,Scotiabank,Dólar (US) Canales Digitales*,58.1,61.1
2026-02-28,Scotiabank,Dólar (US) Sucursales,58.1,61.1
2026-02-28,Banreservas,,59,61
2026-02-28,Banco Popular,,58.65,61.8
2026-02-28,BHD,,58.8,61.5
2026-02-28,Banco Caribe,,59.2,61.2
2026-02-28,BDI,,59.1,61.25
2026-02-28,Vimenca,,58.8,61.5
2026-02-28,BLH,,58.6,61
2026-02-28,Banesco,,58.8,61.349999999999994
2026-02-28,Ademi,,59.2,61.1
2026-02-28,Quezada,,59,60.5
2026-02-28,Lafise,,58.7,60.99
2026-02-28,Promerica,,59,61.5
2026-03-01,Scotiabank,Dólar (US) Canales Digitales*,58.1,61.1
2026-03-01,Scotiabank,Dólar (US) Sucursales,58.1,61.1
2026-03-01,Banreservas,,59,61
2026-03-01,Banco Popular,,58.65,61.8
2026-03-01,BHD,,58.8,61.5
2026-03-01,Banco Caribe,,59.2,61.2
2026-03-01,BDI,,59.1,61.25
2026-03-01,Vimenca,,58.8,61.5
2026-03-01,BLH,,58.6,61
2026-03-01,Banesco,,58.8,61.349999999999994
2026-03-01,Ademi,,59.2,61.1
2026-03-01,Quezada,,59,60.5
2026-03-01,Lafise,,58.7,60.99
2026-03-01,Promerica,,59,61.5
2026-03-02,Scotiabank,Dólar (US) Canales Digitales*,58.1,61.1
2026-03-02,Scotiabank,Dólar (US) Sucursales,58.1,61.1
2026-03-02,Banco Popular,,58.65,61.8
2026-03-02,BHD,,58.8,61.5
2026-03-02,Banco Caribe,,59.2,61.2
